post_title;category_title
"Trenér Athanasopulos nominoval na kvalifikaci 21 volejbalistek";Sport
"Záložník Král v ligovém zápase Spartaku střídal už po půl hodině";Zahraničí
"Covid odsunul hotovost na vedlejší kolej, na karty si zvykli i senioři";Ekonomika
"Home office dává větší volnost, zaměstnance však stojí měsíčně 1 400 korun";Finance
"Kotníková obuv je trendy, ale také zrádná. Nezasaďte svému vzhledu ránu";Móda
"Móda v barvách roku. Šedá a jasně žlutá vám budou slušet";Móda
"Když  jsme se vrátily, už nežila. Herečka vypráví o práci na covidovém oddělení";Vztahy
"Čas na odpočinek. Využijte bylinky i jemnou masáž";Móda
"Mikiny jako hybridní součást šatníku. Skvěle poslouží do práce i postele";Móda
"Make-up jako správný přítel. Vyberte si krásný a spolehlivý, co vydrží";Móda
"Konec sporů. Tři porce zeleniny a dvě ovoce jsou ideální denní příjem";Ostatní
"Muž roku 2020 David Kremeň pomáhá v nemocnici, zaskočil ho věk pacientů";Celebrity
"Herní smartphony jsou zvláštní segment. Potřebujeme je vůbec?";Technologie
"Temnou hmotu ve vesmíru mohou lidé hledat chytrým telefonem";Věda
"Beurre blanc je vynikající máslová omáčka, která zřejmě vznikla omylem";Ostatní
"Elektrická kia je symbolem přerodu značky. Spalovací motory zatím nezavrhla";Auto-moto
"Italský šlágr, co se neokouká. Promyšlený fiat byl snem i v Československu";Auto-moto
"Na hit loňského roku zapomínáme. Kam se poděla popularita Fall Guys?";Hry
"Cobra Kai: Card Fighter je i přes dobrý nápad jen další mobilní klikačka";Hry
"Drahé bydlení je vyhnalo na vodu. Hausbót si přestavěli za pět měsíců";Ostatní
"Čtenáři cestují: Jih Afriky je jako sci-fi. Budete jen v údivu zírat";Ostatní
"Kúdelu nařkli z rasismu a napadli, zasahovala i policie. Nechutné, reaguje Slavia";Sport
"Naprosto odmítám rasismus. Kamarovi jsem řekl: Jsi zas... chlápek, tvrdí Kúdela";Sport
"Čerstvého ovoce teď moc není, tak zkuste třeba kvajávu, připomíná hrušku";Ostatní
"Ve čtvrtek přibylo 10 576 nakažených, je to nejméně v tomto týdnu";Domácí
"Covidová realita: „Dobrý den, tady filharmonici. Přivezli jsme vám nákup“";Kultura
"Řidiči přispívají pokutami z úsekového měření na nový domov pro seniory";Regionální
"U Bendy na oslavě byl soudce Čapek, důkazů mám dost, říká předseda soudu";Ostatní
"Autoritáři a pokrytci. První jednání USA a Číny za Bidena začalo přestřelkou";Zahraničí
"Dostal jsem nabídku být ministrem zdravotnictví, odmítl jsem, řekl Smejkal";Domácí
"Cestu vlakem ze Znojma do Brna chtějí s novou tratí zkrátit na 25 minut";Regionální
"Krejčí oslavil 700. bod, Pastrňák s Voráčkem se zapsali mezi střelce";Sport
"Washington ožil, v přestřelce si poradil s nejlepším. Jednička draftu zazářila";Sport
"Jen já a rolbař. Jak se Březinová v Brně připravovala na mistrovství světa";Sport
"Pardubický gólman Klouček pod palbou: Lepší než v bráně jen stát";Sport
"Katastrofa, hrůzostrašný zákrok na Koláře. A jeho nástupce se stal hrdinou";Sport
"Byla to suprová sezona, říká Bank. Ester můžou porážet jen největší hvězdy";Sport
"Jasná světová jednička. Apple drtí konkurenci s hodinkami a sluchátky";Technologie
"Za znásilnění má černoch 4 roky, za názor běloch šest, přemítá Klaus mladší";Domácí
"Lidé s kódem od specialisty se budou moci hlásit k očkování přednostně";Domácí
"KOMENTÁŘ: Pizzu za očkování, aneb jak vyzrát na odpírače vakcín";Domácí
"Pařížané prchají z metropole, chtějí to stihnout před měsíční uzávěrou";Zahraničí
"Ohrožené luňáky někdo otrávil, ornitologové je našli díky vysílačkám";Regionální
"Wu-chan to nebyl, virus se šířil z farem na jihu Číny, zjistil tým WHO";Zahraničí
"Hlídka přistihla řidiče vezoucího velké rostliny konopí, hrozí mu vězení";Regionální
"Uberu výrazně narostou náklady. Řidiči si vybojovali status zaměstnanců";Ekonomika
"VIDEO: Auto přepadlo přes svodidla, viselo nad osmdesátimetrovou propastí";Zahraničí
"Stát přeťal kvůli covidu kontakty rodičů s dětmi v kojeneckých ústavech";Domácí
"Čerstvý sníh dělá potíže řidičům, silničáři varují před špatnou dohledností";Domácí
"Zeman se kvůli Sputniku chová jako ruský agent, řekl Kalousek. Soukup přitakal";Domácí
"Frodl odejde. A Gulaš? Je to otevřené, říká plzeňský šéf Straka";Sport
"Jednoho soupeře pro Euro si basketbalisté vybrali sami, vyzvou Polsko";Sport
"Vladařova bezva premiéra. A co další Češi na prahu NHL? Cesta vede přes farmu";Sport
"Rozlétaný křídelník Jurka: stíhá reprezentaci, Evropský pohár i extraligu";Sport
"V kotníku se mi zpřetrhalo vše, co se dalo, zoufá si ostravský Janků";Sport
"Divná sezona s jednou jistotou: Veselý táhne Turky k vítězstvím";Sport
"Dohra Rangers - Slavia: UEFA ví o napadení Kúdely, čeká na zprávu sudích";Sport
"White se po třech letech vrátil do U-rampy, Tocuka dostane soupeře";Sport
"Synkova vláda v českém veslování skončila, nejlepší je čtyřka mladíků";Sport
"Odložte Valašku, hasiči a policisté mají důležitější práci, vyzývá automobilka Škoda";Sport
"Mírný posun vpřed. Slavia dál táhne český koeficient, až na klíčové pozice?";Sport
"Slávistický brankář Kolář utrpěl v Glasgow frakturu čelní kosti";Sport
"POHLED: Berbra neubrzdil. Malíkova éra se do fotbalových dějin zapíše neslavně";Sport
"Jihlava se chybou připravila o gólmana. Obrovský amatérismus, vyčítá si";Domácí
"Jihlavský veterán Skořepa věří, že zůstane tichým kapitánem";Sport
"Spása od stolu. Otrokovičtí florbalisté zůstávají v superlize";Sport
"Šestnáctiletý snowboardista Hroneš zaujal na juniorském MS osmým místem";Sport
"Hokejový dříč Výtisk: Play off si užívám, i Jihlavu chceme kousat";Sport
"Podještědské derby číslo 56: Liberec bojuje s Jabloncem o třetí místo";Sport
"Letáček nám loni rozjel postup, zvládne to i s Boleslaví, věří pardubický kouč";Sport
"Vodného svrběly ruce, pomoci Třebíči však se zlomeninami nemohl";Sport
"Slavia? Lepší, ale k poražení, píší v Británii. Odsoudili závěr i faul na Koláře";Sport
"RECENZE: Ještě přímočařejší než Michal David sám je  film o něm";Kultura
"VIDEO: Jelen přišel s volným pokračováním hitu Magdaléna";Kultura
"Daně 2020: možné úlevy a tipy pro ty, kteří mají příjmy z ciziny";Finance
"Matěj Stropnický žil s šestinásobnou matkou, jeho partner hlídal její děti";Vztahy
"Nemoc léčí vztahy v rodinách, říká lékař umírajících";Zdraví
"OBRAZEM: Slavné krásky, které se v požehnaném stavu odhalily";Móda
"Pořízková zavzpomínala na šikanu na škole a ukázala foto po zákroku";Celebrity
"Smrt otce i hrozící chudoba poznamenaly režiséra Adamce na celý život";Celebrity
"Nápor vrcholí: Podívejte se, jak se plní české JIPky";Věda
"NASA se přiblížila návratu lidí na Měsíc. Otestovala první stupeň rakety";Věda
"Značku Life is Strange dostal nový tým, moc novinek ale nečekejte";Hry
"Vyhrát první místo v architektonické soutěži lze i v karanténě";Ostatní
"Česko bude mít tříměsíční zásobu léků na covid, řekl Blatný";Domácí
"Žáci čekající na závěrečné zkoušky „zapomínají“ řídit, zní z autoškol";Regionální
"Solární skupina Solek spojila síly s Francouzi. Navýší kapacity v Chile";Ekonomika
"Po volbách zrušíme plynovod Nord Stream 2, avizují němečtí Zelení";Zahraničí
"Berlín otevírá divadla, lidé dostanou vstupenku s poukazem na test";Zahraničí
"Přepadli mě, tvrdil zraněný muž na chodníku. Prozradila jej kamera";Regionální
"V Novém Jičíně zemřela mladistvá dívka, její přítel ji patrně uškrtil";Regionální
"Očkovaní lidé budou mít při rozvolňování jisté výhody, nastínil Blatný";Domácí
"Do Rady ČT chce muž, jemuž vadí Fridrichová, Wollner a urážel Meghan i Bidena";Domácí
"Česko nebude vracet dotace firmy navázané na Tomanovu rodinu, rozhodla EK";Domácí
"Firma testovala zaměstnance radnice v Prostějově, ačkoli neměla oprávnění";Regionální
"Na dvojici mužů se zřítil strop garáže, jednoho ze sutin vytáhl soused";Regionální
"Zdrogovaný řidič boural s kradeným autem, spolujezdkyně se vážně zranila";Regionální
"Jedna žena našla u Písku v lese lidské lebky, druhá kosti v opuštěné budově";Regionální
"Za znásilnění má černoch 4 roky, za názor běloch šest, sdílel Klaus mladší";Domácí
"Čína zjednoduší cizincům vstup, musí být ale očkováni čínskou vakcínou";Zahraničí
"Ptačí chřipka pronikla do velkochovů, veterináři utratí 40 tisíc kachen";Regionální
"Čína se stala jedničkou ve větrné energii. Do roku 2060 chce nulové emise";Ekonomika
"Pár s kočárkem si v parku „čistil hlavu“ alkoholem, dítě skončilo v Klokánku";Ostatní
"Zarazili jsme obskurní developerské projekty, říká šéf správy CHKO Pálava";Regionální
"ONLINE: Poslední sprint sezony, Krčmář a Štvrtecký jednou chybovali";Sport
"Bez spánku i bez jídla, jen boj o záchod. Češky prohrály už před startem";Sport
"Krejčího kulatiny. Je na cestě k další stovce, chválí kouč. Bude to v Bostonu?";Sport
"Eckhoffová vyhrála sedmý sprint v řadě, Češky v Östersundu propadly";Sport
"Treťjak byl nucen rezignovat. Je to smutný den pro hokej, litoval Fasel";Sport
"Zápasnice Hanzlíčková v olympijské kvalifikaci v Budapešti neuspěla";Sport
"Návrat po covidu: hradecký trenér Frťala čtyři dny nevěděl o světě";Domácí
"Vakoč před San Remem: 300 kilometrů? Nevadí, i tak se opravdu těším";Sport
"Vůkol covid: v Pardubicích řádí britská mutace, Opava je z nejhoršího venku";Sport
"Belgičané proti Česku: čeká je hledání náhrady za Witsela i kapitána Hazarda";Sport
"Recept na Kometu? Musíme hrát bez faulů a trochu krotit emoce, velí Stránský";Sport
"Zpovědník, trenér, rádce a přítel. Jak kouč udělal z Ritticha kulturistu";Sport
"Budějovičtí fotbalisté chtějí svou černou sérii zlomit znovu se Spartou";Sport
"Rangers a rasismus. Nařčení z homofobních urážek už tu bylo, soupeře očistili";Sport
"Nejlepší lyžařský tým mají Norové, po MS ovládli i Světový pohár";Sport
"Ať nejsme úplně mrtví, přeje si Kadlec. Slovácko se vrací z karantény";Sport
"Zase na ostrovy. Slavia v boji o semifinále Evropské ligy vyzve Arsenal";Sport
"Ukrajinští fotbalisté jsou obětí, arbitráž jim ale kontumaci neodpárala";Sport
"Bayern ve čtvrtfinále Ligy mistrů vyzve PSG, Real narazí na Liverpool";Sport
"Skuhravý dostal trest na jeden zápas. Pokud neskončí kariéru...";Sport
"Kromě velkých center a praktiků pomáhají s očkováním i soukromé nemocnice";Ekonomika
"Strojmetal z impéria Petra Otavy investuje 1,3 miliardy. Opouští polotovary";Ekonomika
"Rodina a blízcí přátelé se rozloučili se zesnulým Janem Vodňanským";Kultura
"Lidové písničce se nedá moc pomoct, ale lze jí ublížit, říká šéf Čechomoru";Kultura
"Zpěvačka Griff je první vítězkou britských cen";Kultura
"Drogy, zbraně, samota. Syn Alaina Delona se vypsal z problémového mládí";Kultura
"Rande z Tinderu mě neláká. Chlap se musí trochu snažit, říká Bára Mottlová";Celebrity
"Příspěvky typu „máš pěkný prsíčka“ mažu, říká o sítích Jitka Sedláčková";Celebrity
"Do konce roku by mělo fungovat placení hodinkami od Samsungu";Technologie
"Hrozí nám katastrofa, varují zoologické zahrady a apelují na Babiše";Ostatní
"BMW M340d vás zapojí do děje, jako kombík nabízí i něco navíc";Auto-moto
"Už i v Kolíně došly čipy. Toyota zastaví výrobu na dva týdny";Auto-moto
"V Hearthstone se s novou expanzí objeví diamantové karty";Hry
"Stáhněte si zdarma povedenou logickou hru The Fall";Hry
"V Evropě zemřelo milion nakažených covidem, v Česku je situace nejhorší";Zahraničí
"Během pandemie přerušil podnikání a začal pomáhat. Jsem jiný, přiznává";Domácí
"Po útěku dvou nakažených Plzeň ruší středisko pro bezdomovce s covidem";Regionální
"Úmrtí po očkování může být nešťastná náhoda, vše prověřujeme, říká šéfka SÚKL";Domácí
"Řeckým archeologům pomohl déšť, přívaly vyplavily tisíce let starou sošku";Zahraničí
"Při hromadné nehodě na Liberecku se zranili tři lidé, silnice je uzavřená";Regionální
"Ropná firma BP plánuje v Anglii velkou investici, chce vyrábět modrý vodík";Ekonomika
"Lídři EU po jednání s Erdoganem chtějí vyrazit do Turecka, žádají vstřícnost";Zahraničí
"OBRAZEM: Učni během koronaviru. Praktická výuka probíhá individuálně";Domácí
"V krupobití se na bavorské dálnici srazily desítky aut";Zahraničí
"Ptačí chřipka pronikla do velkochovů, veterináři utratí 50 tisíc kachen";Regionální
"Na Blatného se valí kritika. Chyby mu vytýkají premiér i krajské hygieny";Domácí
"Britský soud povolil odpojit pětiletou dívku od přístrojů, matka protestuje";Zahraničí
"Českou poštu čeká údržba, v pátek večer uzavře na víkend všechny pobočky";Ekonomika
"Zmatkující řidič kamionu uvázl na přejezdu, máváním zabránil střetu vlakem";Regionální
"V aleji na Vsetínsku někdo nařízl 28 stromů, všechny půjdou k zemi";Ostatní
"Proč jsme nepřerušili AstraZeneku? Sputnik je řešení, urgují komunisté";Domácí
"S Janem Vodňanským se naposledy rozloučili rodina, Hřebejk či Bém";Kultura
"Nemocnicím v Karlovarském kraji se ulevilo. V Chebu ruší covidová lůžka";Regionální
"České házenkářky v druhém přípravném utkání v Polsku remizovaly";Sport
"Pardubice - Boleslav 2:2, domácí dvakrát vedli, hostům trefil bod v závěru Takács";Sport
"ONLINE: Liberec zdolal Hradec 3:0. Mladá Boleslav hraje s Pardubicemi";Sport
"Vůkol covid: v Pardubicích řádí britská mutace, na Opavu padá další karanténa";Sport
"Fotbalová reprezentace odehraje zápas s Estonci v polském Lublinu";Sport
"Další krok Slavie? Trestní oznámení kvůli napadení Kúdely, mezi svědky Gerrard";Sport
"Čtyři extrémy v roce covidu. Česká sportovkyně si zkusila Švédskou klasiku";Sport
"Golfista Lieser prošel na European Tour v Nairobi cutem";Sport
"V Östersundu se vytáhli Krčmář i Štvrtecký, boj o glóbus stále těsný";Sport
"Zápas Jihlavy s Ústím byl odložen kvůli nezpůsobilému hřišti";Domácí
"Kamara mi dal pěstí před zraky trenérů, líčí Kúdela. Bál se o Kolářův život";Sport
"Moderní vzkaz v lahvi. Své poselství můžete nahrávat každé úterý";Kultura
"Facebook, Instagram, WhatsApp i Messenger měly výpadky. Twitter se směje";Věda
"Vakcínu dostali přednostně hejtmanovi lidé. Senioři a policisté musejí čekat";Domácí
"ANALÝZA: Bude to jízda! Dvě nejmocnější země mohou spadnout do studené války";Zahraničí
"Klinický mikrobiolog: Kombinujme vakcíny, mohou být účinnější. A očkujme i děti";Domácí
"Čtyři lídry Proud Boys stíhají kvůli útoku na Kapitol, hledají další z videa";Zahraničí
"Při hromadné nehodě na Liberecku se zranili tři lidé, v místě hustě sněžilo";Regionální
"Malé covidové peklo, řekl o Česku přednosta plicní kliniky hradecké nemocnice";Domácí
